"E2","tumor","Polygon",1047.9,285.97,66.1987,"cancer cell type1"
"E2","tumor","Polygon",1131.4,286.76,17.279,"mixed tumor cell"
"E2","tumor","Geometry",1022,288.15,14.0479,"cancer cell type1"
"E2","tumor","Polygon",1083.5,288.29,32.9508,"mixed tumor cell"
"E2","tumor","Polygon",1152.4,289.36,42.0874,"mixed tumor cell"
"E2","tumor","Polygon",1117.4,288.83,36.8293,"mixed tumor cell"
"E2","tumor","Polygon",1093.3,289.73,24.9966,"mixed tumor cell"
"E2","tumor","Polygon",1027.2,289.65,43.5585,"cancer cell type1"
"E2","tumor","Polygon",1077.1,290.14,36.3537,"mixed tumor cell"
"E2","tumor","Polygon",1106.9,289.94,38.0437,"mixed tumor cell"
"E2","tumor","Polygon",1098.8,290.99,15.5844,"mixed tumor cell"
"E2","tumor","Polygon",1040.9,290.97,47.9215,"cancer cell type1"
"E2","tumor","Polygon",1145.2,291.23,36.6596,"cancer cell type1"
"E2","tumor","Polygon",1166.2,291.54,25.4645,"mixed tumor cell"
"E2","tumor","Polygon",1060.4,292.42,51.9938,"mixed tumor cell"
"E2","tumor","Polygon",1087.9,292.32,20.2102,"mixed tumor cell"
"E2","tumor","Polygon",1134.1,292.31,27.8996,"mixed tumor cell"
"E2","tumor","Polygon",1112.9,292.95,32.3549,"mixed tumor cell"
"E2","tumor","Polygon",1029.6,294.51,18.5522,"cancer cell type1"
"E2","tumor","Polygon",1188.9,294.07,21.6751,"cancer cell type1"
"E2","tumor","Polygon",1022,294.55,29.5995,"cancer cell type1"
"E2","tumor","Polygon",1180.3,294.49,27.8973,"cancer cell type1"
"E2","tumor","Polygon",1072.8,294.51,32.1644,"mixed tumor cell"
"E2","tumor","Polygon",1159.9,294.76,43.5198,"cancer cell type1"
"E2","tumor","Polygon",1035.1,295.71,44.4878,"cancer cell type1"
"E2","tumor","Polygon",1051.1,294.66,42.4238,"cancer cell type1"
"E2","tumor","Polygon",1102.7,295.68,19.7715,"mixed tumor cell"
"E2","tumor","Polygon",1067.3,295.84,30.7314,"mixed tumor cell"
"E2","tumor","Polygon",1140.4,296.42,27.2238,"cancer cell type1"
"E2","tumor","Polygon",1079.2,297.09,20.964,"mixed tumor cell"
"E2","tumor","Polygon",1116.3,296.87,8.0442,"mixed tumor cell"
"E2","tumor","Polygon",1166,297,9.7028,"mixed tumor cell"
"E2","tumor","Polygon",1194.9,296.81,34.1513,"cancer cell type1"
"E2","tumor","Polygon",1108.9,297.89,33.4518,"mixed tumor cell"
"E2","tumor","Polygon",1090.5,297.25,34.6526,"mixed tumor cell"
"E2","tumor","Polygon",1130,298.43,41.0111,"cancer cell type1"
"E2","tumor","Polygon",1124.3,298.6,36.0024,"mixed tumor cell"
"E2","tumor","Polygon",1153.9,299.51,38.5646,"mixed tumor cell"
"E2","tumor","Polygon",1055.5,299.6,17.2322,"Unclassified"
"E2","tumor","Polygon",1146.4,299.83,43.7516,"cancer cell type1"
"E2","tumor","Polygon",1041.7,299.57,45.3806,"cancer cell type1"
"E2","tumor","Polygon",1176.4,300.15,17.5212,"cancer cell type1"
"E2","tumor","Polygon",1135.2,300.51,20.4118,"mixed tumor cell"
"E2","tumor","Polygon",1048.6,301.16,34.0177,"mixed tumor cell"
"E2","tumor","Polygon",1072.2,301.23,25.86,"cancer cell type1"
"E2","tumor","Polygon",1019.1,301.28,26.5493,"cancer cell type1"
"E2","tumor","Polygon",1098,300.91,45.1614,"mixed tumor cell"
"E2","tumor","Polygon",1027.4,301.28,50.6232,"cancer cell type1"
"E2","tumor","Polygon",1161,301.29,19.5399,"cancer cell type1"
"E2","tumor","Polygon",1119.7,301.43,27.9008,"mixed tumor cell"
"E2","tumor","Polygon",1061.3,301.46,59.8561,"mixed tumor cell"
"E2","tumor","Polygon",1168.9,301.47,38.8258,"cancer cell type1"
"E2","tumor","Polygon",1089.9,302.88,26.8313,"mixed tumor cell"
"E2","tumor","Polygon",1184.3,302.97,49.421,"mixed tumor cell"
"E2","tumor","Polygon",1192,303.78,32.4039,"cancer cell type1"
"E2","tumor","Polygon",1111,303.36,22.2453,"mixed tumor cell"
"E2","tumor","Polygon",1066.1,305.6,37.2241,"cancer cell type1"
"E2","tumor","Polygon",1081,304.51,35.6125,"cancer cell type1"
"E2","tumor","Polygon",1149.9,305.65,20.9497,"cancer cell type1"
"E2","tumor","Polygon",1141.1,305.67,38.4516,"cancer cell type1"
"E2","tumor","Polygon",1013.5,305.96,46.6288,"mixed tumor cell"
"E2","tumor","Polygon",1038.1,305.77,29.3033,"cancer cell type1"
"E2","tumor","Polygon",1157.5,306.57,27.4297,"cancer cell type1"
"E2","tumor","Polygon",1115.6,306.69,39.5407,"mixed tumor cell"
"E2","tumor","Polygon",1070.9,306.73,12.1127,"cancer cell type1"
"E2","tumor","Polygon",1164.4,306.2,21.6265,"cancer cell type1"
"E2","tumor","Polygon",1056.3,306.64,22.9803,"cancer cell type1"
"E2","tumor","Polygon",1174.5,307.21,44.5854,"cancer cell type1"
"E2","tumor","Polygon",1046.8,307.28,44.0865,"cancer cell type1"
"E2","tumor","Polygon",1131.7,307.96,41.4108,"mixed tumor cell"
"E2","tumor","Polygon",1088.6,307.06,19.7502,"mixed tumor cell"
"E2","tumor","Polygon",1121.5,308.17,26.5765,"mixed tumor cell"
"E2","tumor","Polygon",1023.4,308.66,39.3817,"cancer cell type1"
"E2","tumor","Polygon",1031,308.77,34.8346,"cancer cell type1"
"E2","tumor","Polygon",1189.3,310.46,38.1794,"cancer cell type1"
"E2","tumor","Polygon",1093.8,310.25,30.1206,"mixed tumor cell"
"E2","tumor","Polygon",1099.6,310.26,44.676,"mixed tumor cell"
"E2","tumor","Polygon",1165.9,311.55,42.2613,"cancer cell type1"
"E2","tumor","Polygon",1111.2,311.38,29.3111,"mixed tumor cell"
"E2","tumor","Polygon",1086.9,311.74,40.0087,"mixed tumor cell"
"E2","tumor","Polygon",1152.3,312.02,24.7225,"cancer cell type1"
"E2","tumor","Polygon",1011.2,312.36,13.1596,"cancer cell type1"
"E2","tumor","Polygon",1042.2,312.18,34.7353,"cancer cell type1"
"E2","tumor","Polygon",1052.8,312.93,57.5497,"cancer cell type1"
"E2","tumor","Polygon",1179,311.96,16.3593,"mixed tumor cell"
"E2","tumor","Polygon",1075.1,312.6,27.4223,"cancer cell type1"
"E2","tumor","Polygon",1060.8,313.44,58.9416,"cancer cell type1"
"E2","tumor","Polygon",1068.9,313.44,32.5102,"cancer cell type1"
"E2","tumor","Polygon",1020.4,313.15,18.771,"cancer cell type1"
"E2","tumor","Polygon",1124.6,313.47,21.4592,"cancer cell type1"
"E2","tumor","Polygon",1119.3,313.38,10.5465,"cancer cell type1"
"E2","tumor","Polygon",1080.9,313.75,32.4521,"cancer cell type1"
"E2","tumor","Polygon",1036.4,312.98,16.4063,"cancer cell type1"
"E2","tumor","Polygon",1105.2,314.46,47.7579,"mixed tumor cell"
"E2","tumor","Polygon",1016.1,315.15,41.1774,"cancer cell type1"
"E2","tumor","Polygon",1183.7,315.5,44.4332,"mixed tumor cell"
"E2","tumor","Polygon",1143.9,315.72,51.9705,"cancer cell type1"
"E2","tumor","Polygon",1030.3,316.53,51.2224,"cancer cell type1"
"E2","tumor","Polygon",1041.9,317.53,21.9163,"cancer cell type1"
"E2","tumor","Polygon",1168,316.62,12.1531,"cancer cell type1"
"E2","tumor","Polygon",1116,317.61,38.2374,"cancer cell type1"
"E2","tumor","Polygon",1048.3,317.81,19.3365,"cancer cell type1"
"E2","tumor","Polygon",1161.5,317.41,38.5469,"mixed tumor cell"
"E2","tumor","Polygon",1037.3,318.87,13.3563,"cancer cell type1"
"E2","tumor","Polygon",1193.4,317.62,38.4557,"cancer cell type1"
"E2","tumor","Polygon",1064.5,319.24,33.5001,"cancer cell type1"
"E2","tumor","Polygon",1086.5,319.19,42.5759,"cancer cell type1"
"E2","tumor","Polygon",1123.7,318.43,19.3001,"cancer cell type1"
"E2","tumor","Polygon",1010.7,318.94,23.2409,"cancer cell type1"
"E2","tumor","Polygon",1130.9,318.78,47.6946,"cancer cell type1"
"E2","tumor","Polygon",1156.8,319.28,25.8333,"cancer cell type1"
"E2","tumor","Polygon",1022.1,319.49,15.8942,"cancer cell type1"
"E2","tumor","Polygon",1110.4,320.04,19.7779,"mixed tumor cell"
"E2","tumor","Polygon",1092.2,320.7,23.2211,"cancer cell type1"
"E2","tumor","Polygon",1098.1,319.86,35.9902,"cancer cell type1"
"E2","tumor","Polygon",1077.4,321.17,40.1818,"cancer cell type1"
"E2","tumor","Polygon",1173.6,321.01,18.8844,"cancer cell type1"
"E2","tumor","Polygon",1052.4,321.79,20.0073,"cancer cell type1"
"E2","tumor","Polygon",1151.8,322.09,43.5319,"cancer cell type1"
"E2","tumor","Polygon",1166.2,322.38,32.3037,"cancer cell type1"
"E2","tumor","Polygon",1187.1,322.4,26.7758,"mixed tumor cell"
"E2","tumor","Polygon",1104.3,322.85,37.2269,"mixed tumor cell"
"E2","tumor","Polygon",1179.2,323.52,54.3807,"mixed tumor cell"
"E2","tumor","Polygon",1122.1,323.55,33.0276,"cancer cell type1"
"E2","tumor","Polygon",1033.6,323.72,33.4991,"cancer cell type1"
"E2","tumor","Polygon",1014.7,323.78,25.7604,"cancer cell type1"
"E2","tumor","Polygon",1026.5,323.8,29.329,"cancer cell type1"
"E2","tumor","Polygon",1040.8,324.47,34.6402,"cancer cell type1"
"E2","tumor","Polygon",1137.6,324.93,27.1963,"Unclassified"
